,name,track_id,artists,album_name,date_added,images,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
859,Jungle,27mUJCOF7QrbPJJ0QWdWMl,['Tash Sultana'],Notion - EP,2019-08-16T14:40:25Z,"['https://i.scdn.co/image/ab67616d0000b273879f910fba5d3505f16d58d5', 'https://i.scdn.co/image/ab67616d00001e02879f910fba5d3505f16d58d5', 'https://i.scdn.co/image/ab67616d00004851879f910fba5d3505f16d58d5']",27mUJCOF7QrbPJJ0QWdWMl,0.59,0.697,1,-5.877,0,0.0291,0.269,9.86e-05,0.0881,0.497,146.059,315599,4
860,Jungle,27mUJCOF7QrbPJJ0QWdWMl,['Tash Sultana'],Notion - EP,2019-08-16T14:40:25Z,"['https://i.scdn.co/image/ab67616d0000b273879f910fba5d3505f16d58d5', 'https://i.scdn.co/image/ab67616d00001e02879f910fba5d3505f16d58d5', 'https://i.scdn.co/image/ab67616d00004851879f910fba5d3505f16d58d5']",27mUJCOF7QrbPJJ0QWdWMl,0.59,0.697,1,-5.877,0,0.0291,0.269,9.86e-05,0.0881,0.497,146.059,315599,4
861,Jungle,27mUJCOF7QrbPJJ0QWdWMl,['Tash Sultana'],Notion - EP,2019-08-16T14:40:25Z,"['https://i.scdn.co/image/ab67616d0000b273879f910fba5d3505f16d58d5', 'https://i.scdn.co/image/ab67616d00001e02879f910fba5d3505f16d58d5', 'https://i.scdn.co/image/ab67616d00004851879f910fba5d3505f16d58d5']",27mUJCOF7QrbPJJ0QWdWMl,0.59,0.697,1,-5.877,0,0.0291,0.269,9.86e-05,0.0881,0.497,146.059,315599,4
862,Two High,0Z9HQ8YvHqdeOjTwsR3cS7,['Moon Taxi'],Two High,2019-08-16T14:44:18Z,"['https://i.scdn.co/image/ab67616d0000b2734763daad96ef80b68e1762f0', 'https://i.scdn.co/image/ab67616d00001e024763daad96ef80b68e1762f0', 'https://i.scdn.co/image/ab67616d000048514763daad96ef80b68e1762f0']",0Z9HQ8YvHqdeOjTwsR3cS7,0.65,0.765,11,-4.603,0,0.0464,0.0933,0.00457,0.119,0.475,107.015,213226,4
863,Two High,0Z9HQ8YvHqdeOjTwsR3cS7,['Moon Taxi'],Two High,2019-08-16T14:44:18Z,"['https://i.scdn.co/image/ab67616d0000b2734763daad96ef80b68e1762f0', 'https://i.scdn.co/image/ab67616d00001e024763daad96ef80b68e1762f0', 'https://i.scdn.co/image/ab67616d000048514763daad96ef80b68e1762f0']",0Z9HQ8YvHqdeOjTwsR3cS7,0.65,0.765,11,-4.603,0,0.0464,0.0933,0.00457,0.119,0.475,107.015,213226,4
864,Two High,0Z9HQ8YvHqdeOjTwsR3cS7,['Moon Taxi'],Two High,2019-08-16T14:44:18Z,"['https://i.scdn.co/image/ab67616d0000b2734763daad96ef80b68e1762f0', 'https://i.scdn.co/image/ab67616d00001e024763daad96ef80b68e1762f0', 'https://i.scdn.co/image/ab67616d000048514763daad96ef80b68e1762f0']",0Z9HQ8YvHqdeOjTwsR3cS7,0.65,0.765,11,-4.603,0,0.0464,0.0933,0.00457,0.119,0.475,107.015,213226,4
865,Run It Up,6Aut4PduGOIldzdKdLUkgV,['Coast Modern'],Coast Modern,2019-08-16T14:44:32Z,"['https://i.scdn.co/image/ab67616d0000b273122f00c2b4bf43cbf790f012', 'https://i.scdn.co/image/ab67616d00001e02122f00c2b4bf43cbf790f012', 'https://i.scdn.co/image/ab67616d00004851122f00c2b4bf43cbf790f012']",6Aut4PduGOIldzdKdLUkgV,0.622,0.746,0,-6.12,1,0.0407,0.0184,6.33e-06,0.337,0.372,132.945,234307,4
866,Run It Up,6Aut4PduGOIldzdKdLUkgV,['Coast Modern'],Coast Modern,2019-08-16T14:44:32Z,"['https://i.scdn.co/image/ab67616d0000b273122f00c2b4bf43cbf790f012', 'https://i.scdn.co/image/ab67616d00001e02122f00c2b4bf43cbf790f012', 'https://i.scdn.co/image/ab67616d00004851122f00c2b4bf43cbf790f012']",6Aut4PduGOIldzdKdLUkgV,0.622,0.746,0,-6.12,1,0.0407,0.0184,6.33e-06,0.337,0.372,132.945,234307,4
867,Road Blaster,7kiOd0p7v2WEuPnbqIwIfF,['M83'],Junk,2019-08-16T14:44:39Z,"['https://i.scdn.co/image/ab67616d0000b2731515b53a3376db5f4dde2bbb', 'https://i.scdn.co/image/ab67616d00001e021515b53a3376db5f4dde2bbb', 'https://i.scdn.co/image/ab67616d000048511515b53a3376db5f4dde2bbb']",7kiOd0p7v2WEuPnbqIwIfF,0.551,0.83,0,-6.325,1,0.031,0.000456,0.541,0.123,0.273,133.981,261573,4
868,Road Blaster,7kiOd0p7v2WEuPnbqIwIfF,['M83'],Junk,2019-08-16T14:44:39Z,"['https://i.scdn.co/image/ab67616d0000b2731515b53a3376db5f4dde2bbb', 'https://i.scdn.co/image/ab67616d00001e021515b53a3376db5f4dde2bbb', 'https://i.scdn.co/image/ab67616d000048511515b53a3376db5f4dde2bbb']",7kiOd0p7v2WEuPnbqIwIfF,0.551,0.83,0,-6.325,1,0.031,0.000456,0.541,0.123,0.273,133.981,261573,4
869,Road Blaster,7kiOd0p7v2WEuPnbqIwIfF,['M83'],Junk,2019-08-16T14:44:39Z,"['https://i.scdn.co/image/ab67616d0000b2731515b53a3376db5f4dde2bbb', 'https://i.scdn.co/image/ab67616d00001e021515b53a3376db5f4dde2bbb', 'https://i.scdn.co/image/ab67616d000048511515b53a3376db5f4dde2bbb']",7kiOd0p7v2WEuPnbqIwIfF,0.551,0.83,0,-6.325,1,0.031,0.000456,0.541,0.123,0.273,133.981,261573,4
870,Aloha,7IfOWyh4jTfkcGVrXKVNq0,"['Møme', 'Merryn Jeann']",Panorama,2019-08-16T14:45:02Z,"['https://i.scdn.co/image/ab67616d0000b273a8e47511dbd0d662ba807862', 'https://i.scdn.co/image/ab67616d00001e02a8e47511dbd0d662ba807862', 'https://i.scdn.co/image/ab67616d00004851a8e47511dbd0d662ba807862']",7IfOWyh4jTfkcGVrXKVNq0,0.661,0.635,10,-7.423,0,0.0645,0.204,0.00114,0.186,0.365,99.972,218480,4
871,Aloha,7IfOWyh4jTfkcGVrXKVNq0,"['Møme', 'Merryn Jeann']",Panorama,2019-08-16T14:45:02Z,"['https://i.scdn.co/image/ab67616d0000b273a8e47511dbd0d662ba807862', 'https://i.scdn.co/image/ab67616d00001e02a8e47511dbd0d662ba807862', 'https://i.scdn.co/image/ab67616d00004851a8e47511dbd0d662ba807862']",7IfOWyh4jTfkcGVrXKVNq0,0.661,0.635,10,-7.423,0,0.0645,0.204,0.00114,0.186,0.365,99.972,218480,4
872,Uncatena,2f5l2vw6KZXb6cbE0nl0pb,['Sylvan Esso'],Sylvan Esso,2019-08-16T14:49:55Z,"['https://i.scdn.co/image/ab67616d0000b273ea6019a29888aaba30f440db', 'https://i.scdn.co/image/ab67616d00001e02ea6019a29888aaba30f440db', 'https://i.scdn.co/image/ab67616d00004851ea6019a29888aaba30f440db']",2f5l2vw6KZXb6cbE0nl0pb,0.308,0.531,11,-9.088,0,0.059,0.562,0.000203,0.111,0.216,89.893,255147,3
873,Uncatena,2f5l2vw6KZXb6cbE0nl0pb,['Sylvan Esso'],Sylvan Esso,2019-08-16T14:49:55Z,"['https://i.scdn.co/image/ab67616d0000b273ea6019a29888aaba30f440db', 'https://i.scdn.co/image/ab67616d00001e02ea6019a29888aaba30f440db', 'https://i.scdn.co/image/ab67616d00004851ea6019a29888aaba30f440db']",2f5l2vw6KZXb6cbE0nl0pb,0.308,0.531,11,-9.088,0,0.059,0.562,0.000203,0.111,0.216,89.893,255147,3
874,Drop The Game,150zGw0P2EJccYJKnFIler,"['Flume', 'Chet Faker']",Lockjaw,2019-08-16T14:54:12Z,"['https://i.scdn.co/image/ab67616d0000b27327b97a3fe56f4572b6f931c9', 'https://i.scdn.co/image/ab67616d00001e0227b97a3fe56f4572b6f931c9', 'https://i.scdn.co/image/ab67616d0000485127b97a3fe56f4572b6f931c9']",150zGw0P2EJccYJKnFIler,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,221895,4
875,Drop The Game,150zGw0P2EJccYJKnFIler,"['Flume', 'Chet Faker']",Lockjaw,2019-08-16T14:54:12Z,"['https://i.scdn.co/image/ab67616d0000b27327b97a3fe56f4572b6f931c9', 'https://i.scdn.co/image/ab67616d00001e0227b97a3fe56f4572b6f931c9', 'https://i.scdn.co/image/ab67616d0000485127b97a3fe56f4572b6f931c9']",150zGw0P2EJccYJKnFIler,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,221895,4
876,Chloroform,4VJW5Aj2hBZx95JVi6AzNN,['Phoenix'],Bankrupt!,2019-08-16T14:54:22Z,"['https://i.scdn.co/image/ab67616d0000b27398dd1d2055e3f31ddaea3849', 'https://i.scdn.co/image/ab67616d00001e0298dd1d2055e3f31ddaea3849', 'https://i.scdn.co/image/ab67616d0000485198dd1d2055e3f31ddaea3849']",4VJW5Aj2hBZx95JVi6AzNN,0.329,0.733,0,-7.164,1,0.0345,0.00242,0.0103,0.0812,0.317,137.657,244813,4
877,Chloroform,4VJW5Aj2hBZx95JVi6AzNN,['Phoenix'],Bankrupt!,2019-08-16T14:54:22Z,"['https://i.scdn.co/image/ab67616d0000b27398dd1d2055e3f31ddaea3849', 'https://i.scdn.co/image/ab67616d00001e0298dd1d2055e3f31ddaea3849', 'https://i.scdn.co/image/ab67616d0000485198dd1d2055e3f31ddaea3849']",4VJW5Aj2hBZx95JVi6AzNN,0.329,0.733,0,-7.164,1,0.0345,0.00242,0.0103,0.0812,0.317,137.657,244813,4
878,Gold,03qDVofuUUQSsSQCLWX0eF,['Chet Faker'],Built On Glass,2019-08-16T14:54:34Z,"['https://i.scdn.co/image/ab67616d0000b273adaa2007dffc30492c87bba4', 'https://i.scdn.co/image/ab67616d00001e02adaa2007dffc30492c87bba4', 'https://i.scdn.co/image/ab67616d00004851adaa2007dffc30492c87bba4']",03qDVofuUUQSsSQCLWX0eF,0.616,0.505,1,-9.307,1,0.058,0.381,0.00115,0.161,0.228,139.956,285291,4
879,Gold,03qDVofuUUQSsSQCLWX0eF,['Chet Faker'],Built On Glass,2019-08-16T14:54:34Z,"['https://i.scdn.co/image/ab67616d0000b273adaa2007dffc30492c87bba4', 'https://i.scdn.co/image/ab67616d00001e02adaa2007dffc30492c87bba4', 'https://i.scdn.co/image/ab67616d00004851adaa2007dffc30492c87bba4']",03qDVofuUUQSsSQCLWX0eF,0.616,0.505,1,-9.307,1,0.058,0.381,0.00115,0.161,0.228,139.956,285291,4
880,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,['Tame Impala'],Lonerism,2019-08-16T14:54:40Z,"['https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193', 'https://i.scdn.co/image/ab67616d00001e02370c12f82872c9cfaee80193', 'https://i.scdn.co/image/ab67616d00004851370c12f82872c9cfaee80193']",0LtOwyZoSNZKJWHqjzADpW,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,4
881,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,['Tame Impala'],Lonerism,2019-08-16T14:54:40Z,"['https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193', 'https://i.scdn.co/image/ab67616d00001e02370c12f82872c9cfaee80193', 'https://i.scdn.co/image/ab67616d00004851370c12f82872c9cfaee80193']",0LtOwyZoSNZKJWHqjzADpW,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,4
882,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,['Tame Impala'],Lonerism,2019-08-16T14:54:40Z,"['https://i.scdn.co/image/ab67616d0000b273370c12f82872c9cfaee80193', 'https://i.scdn.co/image/ab67616d00001e02370c12f82872c9cfaee80193', 'https://i.scdn.co/image/ab67616d00004851370c12f82872c9cfaee80193']",0LtOwyZoSNZKJWHqjzADpW,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,4
883,Porcelain,3cYgOAFB1HAUhC7b7U8viI,['Moby'],Play & Play: The B Sides,2019-08-16T14:54:49Z,"['https://i.scdn.co/image/ab67616d0000b273819d60e357ede92145defd88', 'https://i.scdn.co/image/ab67616d00001e02819d60e357ede92145defd88', 'https://i.scdn.co/image/ab67616d00004851819d60e357ede92145defd88']",3cYgOAFB1HAUhC7b7U8viI,0.297,0.637,0,-7.926,0,0.0336,0.0014,0.18,0.247,0.332,94.73,241173,4
884,Porcelain,3cYgOAFB1HAUhC7b7U8viI,['Moby'],Play & Play: The B Sides,2019-08-16T14:54:49Z,"['https://i.scdn.co/image/ab67616d0000b273819d60e357ede92145defd88', 'https://i.scdn.co/image/ab67616d00001e02819d60e357ede92145defd88', 'https://i.scdn.co/image/ab67616d00004851819d60e357ede92145defd88']",3cYgOAFB1HAUhC7b7U8viI,0.297,0.637,0,-7.926,0,0.0336,0.0014,0.18,0.247,0.332,94.73,241173,4
885,Porcelain,3cYgOAFB1HAUhC7b7U8viI,['Moby'],Play & Play: The B Sides,2019-08-16T14:54:49Z,"['https://i.scdn.co/image/ab67616d0000b273819d60e357ede92145defd88', 'https://i.scdn.co/image/ab67616d00001e02819d60e357ede92145defd88', 'https://i.scdn.co/image/ab67616d00004851819d60e357ede92145defd88']",3cYgOAFB1HAUhC7b7U8viI,0.297,0.637,0,-7.926,0,0.0336,0.0014,0.18,0.247,0.332,94.73,241173,4
886,Radio Silence,0ZPPbwJD2WVU8HdMsVtChk,['James Blake'],The Colour In Anything,2019-08-16T15:00:41Z,"['https://i.scdn.co/image/ab67616d0000b273559bd53b0292ed01f789a0d8', 'https://i.scdn.co/image/ab67616d00001e02559bd53b0292ed01f789a0d8', 'https://i.scdn.co/image/ab67616d00004851559bd53b0292ed01f789a0d8']",0ZPPbwJD2WVU8HdMsVtChk,0.532,0.412,2,-9.641,1,0.0319,0.773,0.0234,0.106,0.417,120.086,240537,4
887,Radio Silence,0ZPPbwJD2WVU8HdMsVtChk,['James Blake'],The Colour In Anything,2019-08-16T15:00:41Z,"['https://i.scdn.co/image/ab67616d0000b273559bd53b0292ed01f789a0d8', 'https://i.scdn.co/image/ab67616d00001e02559bd53b0292ed01f789a0d8', 'https://i.scdn.co/image/ab67616d00004851559bd53b0292ed01f789a0d8']",0ZPPbwJD2WVU8HdMsVtChk,0.532,0.412,2,-9.641,1,0.0319,0.773,0.0234,0.106,0.417,120.086,240537,4
888,Funk Jesus,0XiCZ3YZlmm1pkTiTFttxN,"['The Floozies', 'Jesus']",Funk Jesus,2019-08-16T15:02:57Z,"['https://i.scdn.co/image/ab67616d0000b27350c2de10352fafa1f0141d1a', 'https://i.scdn.co/image/ab67616d00001e0250c2de10352fafa1f0141d1a', 'https://i.scdn.co/image/ab67616d0000485150c2de10352fafa1f0141d1a']",0XiCZ3YZlmm1pkTiTFttxN,0.767,0.514,9,-6.634,1,0.0737,0.146,0.0252,0.127,0.484,89.987,277333,4
889,Funk Jesus,0XiCZ3YZlmm1pkTiTFttxN,"['The Floozies', 'Jesus']",Funk Jesus,2019-08-16T15:02:57Z,"['https://i.scdn.co/image/ab67616d0000b27350c2de10352fafa1f0141d1a', 'https://i.scdn.co/image/ab67616d00001e0250c2de10352fafa1f0141d1a', 'https://i.scdn.co/image/ab67616d0000485150c2de10352fafa1f0141d1a']",0XiCZ3YZlmm1pkTiTFttxN,0.767,0.514,9,-6.634,1,0.0737,0.146,0.0252,0.127,0.484,89.987,277333,4
890,Funk Jesus,0XiCZ3YZlmm1pkTiTFttxN,"['The Floozies', 'Jesus']",Funk Jesus,2019-08-16T15:02:57Z,"['https://i.scdn.co/image/ab67616d0000b27350c2de10352fafa1f0141d1a', 'https://i.scdn.co/image/ab67616d00001e0250c2de10352fafa1f0141d1a', 'https://i.scdn.co/image/ab67616d0000485150c2de10352fafa1f0141d1a']",0XiCZ3YZlmm1pkTiTFttxN,0.767,0.514,9,-6.634,1,0.0737,0.146,0.0252,0.127,0.484,89.987,277333,4
891,On Top (feat. T-Shirt),3wYuq0gnQ86dNWUHOKHDoS,['Flume'],Flume,2019-08-16T15:03:04Z,"['https://i.scdn.co/image/ab67616d0000b273e20899c9d33b8ee14274af77', 'https://i.scdn.co/image/ab67616d00001e02e20899c9d33b8ee14274af77', 'https://i.scdn.co/image/ab67616d00004851e20899c9d33b8ee14274af77']",3wYuq0gnQ86dNWUHOKHDoS,0.528,0.757,6,-5.423,1,0.212,0.00957,5.53e-05,0.145,0.304,93.007,231106,4
892,On Top (feat. T-Shirt),3wYuq0gnQ86dNWUHOKHDoS,['Flume'],Flume,2019-08-16T15:03:04Z,"['https://i.scdn.co/image/ab67616d0000b273e20899c9d33b8ee14274af77', 'https://i.scdn.co/image/ab67616d00001e02e20899c9d33b8ee14274af77', 'https://i.scdn.co/image/ab67616d00004851e20899c9d33b8ee14274af77']",3wYuq0gnQ86dNWUHOKHDoS,0.528,0.757,6,-5.423,1,0.212,0.00957,5.53e-05,0.145,0.304,93.007,231106,4
893,On Top (feat. T-Shirt),3wYuq0gnQ86dNWUHOKHDoS,['Flume'],Flume,2019-08-16T15:03:04Z,"['https://i.scdn.co/image/ab67616d0000b273e20899c9d33b8ee14274af77', 'https://i.scdn.co/image/ab67616d00001e02e20899c9d33b8ee14274af77', 'https://i.scdn.co/image/ab67616d00004851e20899c9d33b8ee14274af77']",3wYuq0gnQ86dNWUHOKHDoS,0.528,0.757,6,-5.423,1,0.212,0.00957,5.53e-05,0.145,0.304,93.007,231106,4
894,Caught Me Thinkin,3labT48xWDOOR5dWUUPCkk,['Bahamas'],Barchords,2019-08-16T15:03:30Z,"['https://i.scdn.co/image/ab67616d0000b2734750920678acd7b9bac8eaf5', 'https://i.scdn.co/image/ab67616d00001e024750920678acd7b9bac8eaf5', 'https://i.scdn.co/image/ab67616d000048514750920678acd7b9bac8eaf5']",3labT48xWDOOR5dWUUPCkk,0.767,0.718,9,-5.845,1,0.0433,0.208,3.76e-06,0.343,0.897,118.429,180200,4
895,Caught Me Thinkin,3labT48xWDOOR5dWUUPCkk,['Bahamas'],Barchords,2019-08-16T15:03:30Z,"['https://i.scdn.co/image/ab67616d0000b2734750920678acd7b9bac8eaf5', 'https://i.scdn.co/image/ab67616d00001e024750920678acd7b9bac8eaf5', 'https://i.scdn.co/image/ab67616d000048514750920678acd7b9bac8eaf5']",3labT48xWDOOR5dWUUPCkk,0.767,0.718,9,-5.845,1,0.0433,0.208,3.76e-06,0.343,0.897,118.429,180200,4
896,Rillo Talk,1fyhsG1v8CCFVPP5Ijbr9P,['Wild Child'],The Runaround,2019-08-16T15:03:35Z,"['https://i.scdn.co/image/ab67616d0000b2738d5ad64284831bfbe8f67877', 'https://i.scdn.co/image/ab67616d00001e028d5ad64284831bfbe8f67877', 'https://i.scdn.co/image/ab67616d000048518d5ad64284831bfbe8f67877']",1fyhsG1v8CCFVPP5Ijbr9P,0.765,0.311,11,-10.614,1,0.0418,0.535,0.613,0.0761,0.498,74.985,262065,4
897,Rillo Talk,1fyhsG1v8CCFVPP5Ijbr9P,['Wild Child'],The Runaround,2019-08-16T15:03:35Z,"['https://i.scdn.co/image/ab67616d0000b2738d5ad64284831bfbe8f67877', 'https://i.scdn.co/image/ab67616d00001e028d5ad64284831bfbe8f67877', 'https://i.scdn.co/image/ab67616d000048518d5ad64284831bfbe8f67877']",1fyhsG1v8CCFVPP5Ijbr9P,0.765,0.311,11,-10.614,1,0.0418,0.535,0.613,0.0761,0.498,74.985,262065,4
898,Alcoholics,2lDthrz5QCx33vIHVE4BAh,['Skizzy Mars'],Alone Together,2019-08-16T15:06:29Z,"['https://i.scdn.co/image/ab67616d0000b27326fac89dc32d0135c146222a', 'https://i.scdn.co/image/ab67616d00001e0226fac89dc32d0135c146222a', 'https://i.scdn.co/image/ab67616d0000485126fac89dc32d0135c146222a']",2lDthrz5QCx33vIHVE4BAh,0.468,0.763,2,-6.267,1,0.35,0.134,6.52e-05,0.496,0.518,104.694,223838,4
899,Alcoholics,2lDthrz5QCx33vIHVE4BAh,['Skizzy Mars'],Alone Together,2019-08-16T15:06:29Z,"['https://i.scdn.co/image/ab67616d0000b27326fac89dc32d0135c146222a', 'https://i.scdn.co/image/ab67616d00001e0226fac89dc32d0135c146222a', 'https://i.scdn.co/image/ab67616d0000485126fac89dc32d0135c146222a']",2lDthrz5QCx33vIHVE4BAh,0.468,0.763,2,-6.267,1,0.35,0.134,6.52e-05,0.496,0.518,104.694,223838,4
900,Alcoholics,2lDthrz5QCx33vIHVE4BAh,['Skizzy Mars'],Alone Together,2019-08-16T15:06:29Z,"['https://i.scdn.co/image/ab67616d0000b27326fac89dc32d0135c146222a', 'https://i.scdn.co/image/ab67616d00001e0226fac89dc32d0135c146222a', 'https://i.scdn.co/image/ab67616d0000485126fac89dc32d0135c146222a']",2lDthrz5QCx33vIHVE4BAh,0.468,0.763,2,-6.267,1,0.35,0.134,6.52e-05,0.496,0.518,104.694,223838,4
901,Simple Song,4hbQ4ZDyl0f3d7kVYcDcSP,['Prelow'],Why Does Everything Happen So Much EP,2019-08-16T15:06:34Z,"['https://i.scdn.co/image/ab67616d0000b27312f977b79cf8913d25d42c4a', 'https://i.scdn.co/image/ab67616d00001e0212f977b79cf8913d25d42c4a', 'https://i.scdn.co/image/ab67616d0000485112f977b79cf8913d25d42c4a']",4hbQ4ZDyl0f3d7kVYcDcSP,0.477,0.581,6,-6.803,0,0.229,0.00123,0.375,0.112,0.619,176.025,149482,4
902,Simple Song,4hbQ4ZDyl0f3d7kVYcDcSP,['Prelow'],Why Does Everything Happen So Much EP,2019-08-16T15:06:34Z,"['https://i.scdn.co/image/ab67616d0000b27312f977b79cf8913d25d42c4a', 'https://i.scdn.co/image/ab67616d00001e0212f977b79cf8913d25d42c4a', 'https://i.scdn.co/image/ab67616d0000485112f977b79cf8913d25d42c4a']",4hbQ4ZDyl0f3d7kVYcDcSP,0.477,0.581,6,-6.803,0,0.229,0.00123,0.375,0.112,0.619,176.025,149482,4
903,Simple Song,4hbQ4ZDyl0f3d7kVYcDcSP,['Prelow'],Why Does Everything Happen So Much EP,2019-08-16T15:06:34Z,"['https://i.scdn.co/image/ab67616d0000b27312f977b79cf8913d25d42c4a', 'https://i.scdn.co/image/ab67616d00001e0212f977b79cf8913d25d42c4a', 'https://i.scdn.co/image/ab67616d0000485112f977b79cf8913d25d42c4a']",4hbQ4ZDyl0f3d7kVYcDcSP,0.477,0.581,6,-6.803,0,0.229,0.00123,0.375,0.112,0.619,176.025,149482,4
904,Them Changes,5dcZUsgcMW57ju0A379O7c,['Thundercat'],Drunk,2019-08-16T15:09:17Z,"['https://i.scdn.co/image/ab67616d0000b273f7f5d0e79941a377e45e13f4', 'https://i.scdn.co/image/ab67616d00001e02f7f5d0e79941a377e45e13f4', 'https://i.scdn.co/image/ab67616d00004851f7f5d0e79941a377e45e13f4']",5dcZUsgcMW57ju0A379O7c,0.784,0.551,8,-8.645,1,0.064,0.551,0.000635,0.0899,0.715,81.678,188385,4
905,Them Changes,5dcZUsgcMW57ju0A379O7c,['Thundercat'],Drunk,2019-08-16T15:09:17Z,"['https://i.scdn.co/image/ab67616d0000b273f7f5d0e79941a377e45e13f4', 'https://i.scdn.co/image/ab67616d00001e02f7f5d0e79941a377e45e13f4', 'https://i.scdn.co/image/ab67616d00004851f7f5d0e79941a377e45e13f4']",5dcZUsgcMW57ju0A379O7c,0.784,0.551,8,-8.645,1,0.064,0.551,0.000635,0.0899,0.715,81.678,188385,4
906,Howlin' for You,0grFc6klR3hxoHLcgCYsF4,['The Black Keys'],Brothers,2019-08-16T15:14:31Z,"['https://i.scdn.co/image/ab67616d0000b2734cf61635ecdee5d4c4ef2bac', 'https://i.scdn.co/image/ab67616d00001e024cf61635ecdee5d4c4ef2bac', 'https://i.scdn.co/image/ab67616d000048514cf61635ecdee5d4c4ef2bac']",0grFc6klR3hxoHLcgCYsF4,0.705,0.735,11,-6.646,1,0.0931,0.028,0.0783,0.112,0.448,132.627,191800,4
907,Howlin' for You,0grFc6klR3hxoHLcgCYsF4,['The Black Keys'],Brothers,2019-08-16T15:14:31Z,"['https://i.scdn.co/image/ab67616d0000b2734cf61635ecdee5d4c4ef2bac', 'https://i.scdn.co/image/ab67616d00001e024cf61635ecdee5d4c4ef2bac', 'https://i.scdn.co/image/ab67616d000048514cf61635ecdee5d4c4ef2bac']",0grFc6klR3hxoHLcgCYsF4,0.705,0.735,11,-6.646,1,0.0931,0.028,0.0783,0.112,0.448,132.627,191800,4
908,You Were Right,4ADsYu1V5CpFLXNve7iK4Z,['RÜFÜS DU SOL'],Bloom,2019-08-16T15:14:47Z,"['https://i.scdn.co/image/ab67616d0000b273d7d354b5ee37f62c88e392d9', 'https://i.scdn.co/image/ab67616d00001e02d7d354b5ee37f62c88e392d9', 'https://i.scdn.co/image/ab67616d00004851d7d354b5ee37f62c88e392d9']",4ADsYu1V5CpFLXNve7iK4Z,0.708,0.793,5,-5.426,0,0.0341,0.0138,0.00227,0.118,0.735,122.014,239418,4
909,You Were Right,4ADsYu1V5CpFLXNve7iK4Z,['RÜFÜS DU SOL'],Bloom,2019-08-16T15:14:47Z,"['https://i.scdn.co/image/ab67616d0000b273d7d354b5ee37f62c88e392d9', 'https://i.scdn.co/image/ab67616d00001e02d7d354b5ee37f62c88e392d9', 'https://i.scdn.co/image/ab67616d00004851d7d354b5ee37f62c88e392d9']",4ADsYu1V5CpFLXNve7iK4Z,0.708,0.793,5,-5.426,0,0.0341,0.0138,0.00227,0.118,0.735,122.014,239418,4
910,Close But Not Quite,255TTKJjoyiLYixY0MDbID,"['Everything Is Recorded', 'Sampha']",Close But Not Quite,2019-08-16T15:17:22Z,"['https://i.scdn.co/image/ab67616d0000b273647618d1d98a17475c6ab8c4', 'https://i.scdn.co/image/ab67616d00001e02647618d1d98a17475c6ab8c4', 'https://i.scdn.co/image/ab67616d00004851647618d1d98a17475c6ab8c4']",255TTKJjoyiLYixY0MDbID,0.803,0.604,5,-9.559,1,0.126,0.593,0.00198,0.189,0.558,145.994,209202,4
911,Close But Not Quite,255TTKJjoyiLYixY0MDbID,"['Everything Is Recorded', 'Sampha']",Close But Not Quite,2019-08-16T15:17:22Z,"['https://i.scdn.co/image/ab67616d0000b273647618d1d98a17475c6ab8c4', 'https://i.scdn.co/image/ab67616d00001e02647618d1d98a17475c6ab8c4', 'https://i.scdn.co/image/ab67616d00004851647618d1d98a17475c6ab8c4']",255TTKJjoyiLYixY0MDbID,0.803,0.604,5,-9.559,1,0.126,0.593,0.00198,0.189,0.558,145.994,209202,4
912,"Welcome Home, Son",13PUJCvdTSCT1dn70tlGdm,['Radical Face'],Ghost,2019-08-16T15:17:29Z,"['https://i.scdn.co/image/ab67616d0000b273c9070ac4f600f51d60536a05', 'https://i.scdn.co/image/ab67616d00001e02c9070ac4f600f51d60536a05', 'https://i.scdn.co/image/ab67616d00004851c9070ac4f600f51d60536a05']",13PUJCvdTSCT1dn70tlGdm,0.601,0.537,6,-9.464,1,0.0296,0.743,0.732,0.143,0.394,144.994,285320,3
913,"Welcome Home, Son",13PUJCvdTSCT1dn70tlGdm,['Radical Face'],Ghost,2019-08-16T15:17:29Z,"['https://i.scdn.co/image/ab67616d0000b273c9070ac4f600f51d60536a05', 'https://i.scdn.co/image/ab67616d00001e02c9070ac4f600f51d60536a05', 'https://i.scdn.co/image/ab67616d00004851c9070ac4f600f51d60536a05']",13PUJCvdTSCT1dn70tlGdm,0.601,0.537,6,-9.464,1,0.0296,0.743,0.732,0.143,0.394,144.994,285320,3
